File Number,Rarity Score,Position
3982,639.07,4224
2903,638.76,4225
3748,638.71,4226
696,638.57,4227
589,638.55,4228
792,638.47,4229
698,638.39,4230
2423,638.37,4231
1355,638.32,4232
3576,638.29,4233
3918,638.25,4234
2011,638.23,4235
5021,638.13,4236
3305,638.12,4237
3832,637.99,4238
3344,637.92,4239
5230,637.88,4240
6037,637.68,4241
1845,637.48,4242
397,637.38,4243
1049,637.31,4244
1364,637.05,4245
966,636.96,4246
2040,636.95,4247
4069,636.78,4248
2611,636.75,4249
1786,636.75,4250
5047,636.65,4251
3665,636.63,4252
1248,636.4,4253
5012,636.37,4254
2314,636.34,4255
1601,636.25,4256
4954,636.23,4257
3359,636.14,4258
4461,635.97,4259
1476,635.95,4260
883,635.84,4261
4478,635.82,4262
769,635.74,4263
2190,635.59,4264
3429,635.56,4265
5934,635.55,4266
4744,635.53,4267
156,635.53,4268
1438,635.18,4269
872,635.15,4270
1218,635.12,4271
3496,635.12,4272
495,635.01,4273
4348,634.88,4274
4687,634.83,4275
861,634.66,4276
992,634.62,4277
5646,634.54,4278
2382,634.54,4279
230,634.47,4280
5062,634.47,4281
3526,634.3,4282
5650,634.25,4283
6505,634.21,4284
3471,634.19,4285
2578,634.19,4286
6039,634.09,4287
1983,634.08,4288
2862,634.07,4289
269,634.07,4290
1380,633.96,4291
4302,633.9,4292
5423,633.85,4293
3706,633.85,4294
1395,633.76,4295
2389,633.67,4296
161,633.59,4297
1597,633.39,4298
4668,633.32,4299
194,633.24,4300
1530,633.17,4301
2614,633.17,4302
3409,633.1,4303
4104,633.06,4304
2931,632.91,4305
5201,632.89,4306
6051,632.86,4307
3415,632.72,4308
1274,632.72,4309
5434,632.68,4310
3999,632.36,4311
3237,632.32,4312
6247,632.18,4313
3478,631.99,4314
5188,631.95,4315
1307,631.91,4316
2229,631.84,4317
1071,631.84,4318
4728,631.82,4319
2118,631.7,4320
751,631.69,4321
5845,631.66,4322
990,631.58,4323
1498,631.56,4324
3026,631.51,4325
284,631.18,4326
5081,631.1,4327
1529,631.1,4328
809,630.93,4329
319,630.82,4330
2154,630.78,4331
4256,630.69,4332
3764,630.58,4333
5758,630.45,4334
3366,630.32,4335
6564,630.25,4336
4510,630.25,4337
1397,630.19,4338
2670,630.13,4339
3878,630.11,4340
528,630.06,4341
2599,629.72,4342
1296,629.64,4343
6573,629.59,4344
3988,629.15,4345
5369,629.14,4346
178,629.04,4347
2769,629.01,4348
2351,628.77,4349
1930,628.59,4350
5071,628.57,4351
268,628.52,4352
3216,628.29,4353
584,628.22,4354
1394,628.13,4355
776,628.12,4356
3278,628.05,4357
2879,627.98,4358
2056,627.93,4359
3906,627.86,4360
1200,627.79,4361
4017,627.57,4362
5402,627.52,4363
6166,627.45,4364
1458,627.3,4365
686,627.27,4366
73,627.07,4367
1598,627.04,4368
6056,626.93,4369
6370,626.87,4370
4803,626.85,4371
4549,626.81,4372
6021,626.58,4373
2342,626.51,4374
1054,626.47,4375
2227,626.34,4376
5559,626.23,4377
2524,626.22,4378
2426,626.09,4379
3048,625.84,4380
2251,625.84,4381
3403,625.81,4382
1520,625.57,4383
276,625.49,4384
1607,625.45,4385
4281,625.36,4386
5508,625.31,4387
5648,625.3,4388
312,625.28,4389
2308,625.15,4390
2502,625.11,4391
6654,624.98,4392
4893,624.88,4393
1418,624.87,4394
5130,624.86,4395
3400,624.75,4396
3098,624.64,4397
1303,624.56,4398
2356,624.3,4399
1405,624.28,4400
803,624.16,4401
2662,624.14,4402
4774,624.11,4403
2261,624.07,4404
3609,623.93,4405
4116,623.92,4406
6601,623.81,4407
6113,623.46,4408
5353,623.42,4409
5545,623.22,4410
6531,623.06,4411
573,623,4412
249,622.68,4413
3463,622.66,4414
5346,622.62,4415
1038,622.6,4416
5355,622.59,4417
1565,622.59,4418
5914,622.53,4419
5647,622.44,4420
1033,622.15,4421
1419,621.83,4422
3340,621.53,4423
4374,621.5,4424
3730,621.24,4425
4883,621.16,4426
5894,621.16,4427
3031,621.11,4428
2544,621.06,4429
2306,621,4430
1940,620.99,4431
554,620.72,4432
2718,620.4,4433
1846,620.28,4434
1138,620.15,4435
364,620.09,4436
6352,620.08,4437
4970,620.04,4438
480,619.94,4439
3690,619.92,4440
4825,619.74,4441
2113,619.73,4442
1370,619.66,4443
2435,619.65,4444
3687,619.63,4445
3300,619.49,4446
3232,619.39,4447
4002,619.35,4448
3259,619.28,4449
1385,619.05,4450
2399,618.88,4451
4619,618.78,4452
4312,618.74,4453
379,618.69,4454
6254,618.61,4455
3555,618.55,4456
5083,618.51,4457
405,618.11,4458
5247,618.04,4459
215,617.82,4460
3680,617.81,4461
3207,617.75,4462
898,617.74,4463
6627,617.57,4464
4427,617.55,4465
5004,617.44,4466
3791,617.42,4467
5157,617.42,4468
3454,617.35,4469
3569,617.34,4470
5058,617.31,4471
105,617.19,4472
3617,617.12,4473
1760,617.08,4474
886,617.06,4475
5411,616.85,4476
6366,616.84,4477
6665,616.72,4478
955,616.66,4479
2855,616.64,4480
1648,616.58,4481
4787,616.42,4482
3455,616,4483
4106,615.93,4484
4361,615.87,4485
4307,615.72,4486
6217,615.7,4487
4052,615.65,4488
4284,615.5,4489
5876,615.5,4490
954,615.31,4491
5079,615.29,4492
1240,615.14,4493
6633,615.1,4494
4121,615.04,4495
1426,615.02,4496
4991,615,4497
6342,615,4498
2017,614.93,4499
137,614.86,4500
4123,614.84,4501
6475,614.83,4502
2577,614.71,4503
4418,614.67,4504
6038,614.5,4505
4208,614.42,4506
2793,613.82,4507
6532,613.29,4508
556,613.27,4509
2104,613.27,4510
2692,613.19,4511
5141,613.12,4512
3621,612.97,4513
3186,612.88,4514
2041,612.85,4515
1026,612.69,4516
1677,612.55,4517
5093,612.49,4518
922,612.43,4519
757,612.41,4520
1276,612.27,4521
4602,612.16,4522
5865,612.16,4523
3855,612.04,4524
2384,612.03,4525
2832,611.88,4526
5997,611.79,4527
753,611.59,4528
564,611.49,4529
308,611.39,4530
4095,611.22,4531
3338,611.12,4532
760,611.11,4533
5175,611.1,4534
5377,611.08,4535
5412,610.9,4536
5008,610.86,4537
2033,610.85,4538
179,610.81,4539
5688,610.7,4540
5733,610.6,4541
743,610.58,4542
5270,610.56,4543
490,610.53,4544
6230,610.52,4545
4525,610.5,4546
176,610.42,4547
994,610.37,4548
1546,610.27,4549
5040,610.24,4550
2344,610.19,4551
5663,610.01,4552
11,610,4553
1741,609.93,4554
3891,609.86,4555
601,609.8,4556
3357,609.72,4557
5280,609.71,4558
3013,609.61,4559
3069,609.39,4560
4613,609.36,4561
593,609.17,4562
2514,609.15,4563
165,609.12,4564
2329,609.03,4565
4773,608.97,4566
3741,608.89,4567
5429,608.86,4568
1544,608.86,4569
3470,608.85,4570
3732,608.8,4571
765,608.79,4572
2125,608.68,4573
942,608.56,4574
5137,608.47,4575
1763,608.31,4576
2677,608.31,4577
2081,608.24,4578
4272,608.23,4579
1272,607.98,4580
1993,607.91,4581
3606,607.87,4582
170,607.77,4583
1762,607.73,4584
4363,607.68,4585
4706,607.62,4586
1001,607.5,4587
5727,607.23,4588
5309,606.98,4589
4800,606.97,4590
2022,606.85,4591
183,606.83,4592
6155,606.77,4593
5310,606.65,4594
5624,606.64,4595
5343,606.56,4596
2108,606.55,4597
6096,606.4,4598
39,606.37,4599
3740,606.32,4600
2240,606.18,4601
523,606.13,4602
350,606.05,4603
6466,606,4604
5595,605.54,4605
1388,605.41,4606
2910,605.39,4607
1904,605.31,4608
4673,605.29,4609
6623,605.08,4610
5380,604.98,4611
4511,604.93,4612
3656,604.86,4613
468,604.86,4614
5340,604.65,4615
2789,604.49,4616
6131,604.48,4617
5618,604.47,4618
691,604.26,4619
2539,604.24,4620
3627,603.94,4621
3880,603.89,4622
4518,603.85,4623
1408,603.82,4624
1331,603.79,4625
5149,603.7,4626
1410,603.69,4627
3312,603.47,4628
5913,603.47,4629
6384,603.4,4630
6419,603.29,4631
3798,603.16,4632
5793,602.92,4633
3422,602.91,4634
2332,602.89,4635
5028,602.69,4636
1087,602.62,4637
4809,602.57,4638
2537,602.55,4639
6440,602.51,4640
2960,602.43,4641
77,602.34,4642
5719,602.1,4643
1250,602.05,4644
1947,601.97,4645
2266,601.95,4646
3215,601.86,4647
3714,601.83,4648
5813,601.8,4649
5242,601.56,4650
157,601.47,4651
1678,601.41,4652
5321,601.41,4653
3928,601.24,4654
4124,601.21,4655
3270,601.07,4656
3683,601,4657
695,600.84,4658
6570,600.78,4659
3022,600.71,4660
2921,600.65,4661
5308,600.56,4662
1718,600.54,4663
6634,600.48,4664
247,600.33,4665
1023,600.21,4666
1558,600.15,4667
6661,600.14,4668
3210,600.14,4669
6057,600.1,4670
3804,599.97,4671
2170,599.95,4672
2816,599.82,4673
1446,599.77,4674
2933,599.76,4675
2794,599.64,4676
3373,599.6,4677
6540,599.45,4678
1549,599.38,4679
2498,599.31,4680
5444,599.29,4681
1153,599.19,4682
707,599.17,4683
846,599.03,4684
3256,598.78,4685
6330,598.75,4686
6258,598.65,4687
3840,598.59,4688
4836,598.42,4689
817,598.32,4690
3173,598.06,4691
2195,598.01,4692
78,597.93,4693
53,597.93,4694
2571,597.79,4695
3097,597.64,4696
2906,597.63,4697
4202,597.38,4698
455,597.36,4699
4110,597.33,4700
4387,597.21,4701
1929,597.15,4702
1969,597.11,4703
3642,597.05,4704
3324,597.03,4705
1088,596.91,4706
2071,596.79,4707
5256,596.68,4708
1286,596.55,4709
1288,596.54,4710
1318,596.54,4711
4913,596.34,4712
487,596.26,4713
5478,596.11,4714
1696,596.08,4715
5023,595.84,4716
1372,595.32,4717
4455,595.27,4718
628,595.22,4719
5289,595.13,4720
5937,595.12,4721
4633,595.09,4722
3652,595.08,4723
5182,595.07,4724
816,594.78,4725
6499,594.7,4726
4013,594.66,4727
58,594.62,4728
3414,594.59,4729
3660,594.44,4730
4701,594.19,4731
2521,594.19,4732
6270,594.11,4733
3090,594.06,4734
4671,593.94,4735
2562,593.92,4736
6306,593.83,4737
2991,593.66,4738
3107,593.46,4739
4657,593.28,4740
5116,593.13,4741
1722,593.11,4742
4317,593.09,4743
6177,593.05,4744
3200,593,4745
4546,592.87,4746
5710,592.69,4747
515,592.46,4748
1232,592.42,4749
106,592.42,4750
4360,592.32,4751
4401,592.3,4752
3772,592.2,4753
368,592.16,4754
3678,592.09,4755
6520,591.97,4756
1639,591.87,4757
3539,591.83,4758
3885,591.72,4759
5700,591.6,4760
4162,591.58,4761
2331,591.51,4762
2442,591.49,4763
4853,591.47,4764
6591,591.39,4765
5579,591.3,4766
2725,591.19,4767
5882,591.18,4768
2966,591.14,4769
2732,591.12,4770
5916,591.08,4771
6004,591.05,4772
1854,590.98,4773
367,590.93,4774
4204,590.88,4775
6139,590.83,4776
855,590.73,4777
2198,590.41,4778
648,590.41,4779
5295,590.31,4780
6116,590.16,4781
5546,589.96,4782
1839,589.96,4783
1719,589.88,4784
5580,589.84,4785
1441,589.73,4786
7,589.67,4787
197,589.65,4788
4000,589.64,4789
4941,589.64,4790
135,589.59,4791
6443,589.55,4792
3411,589.53,4793
4500,589.52,4794
500,589.51,4795
4597,589.29,4796
1367,589.27,4797
5013,589.2,4798
1256,589.1,4799
5568,589.08,4800
6092,588.92,4801
160,588.84,4802
4105,588.72,4803
780,588.54,4804
2557,588.4,4805
4190,588.36,4806
5474,588.3,4807
6478,588.22,4808
1076,588.21,4809
3567,588.06,4810
4242,587.87,4811
5336,587.73,4812
425,587.66,4813
2573,587.46,4814
1334,587.45,4815
3509,587.33,4816
587,587.28,4817
1448,587.15,4818
543,587.04,4819
4901,587.02,4820
3808,587.01,4821
3597,586.98,4822
5851,586.96,4823
896,586.93,4824
1588,586.9,4825
202,586.76,4826
957,586.74,4827
5614,586.67,4828
2649,586.62,4829
4710,586.48,4830
1619,586.44,4831
3796,586.4,4832
5955,586.38,4833
2297,586.2,4834
333,586.05,4835
5741,585.9,4836
4851,585.8,4837
6290,585.8,4838
4399,585.66,4839
6143,585.59,4840
5436,585.55,4841
2295,585.54,4842
3095,585.37,4843
3435,585.31,4844
858,585.28,4845
6619,585.18,4846
3959,585.08,4847
2648,585.01,4848
6182,584.87,4849
6178,584.81,4850
172,584.67,4851
464,584.62,4852
5673,584.61,4853
2503,584.58,4854
5975,584.48,4855
4300,584.44,4856
5494,584.34,4857
2140,584.16,4858
4258,584.15,4859
4404,584.11,4860
1089,584.07,4861
2643,583.9,4862
1967,583.88,4863
3255,583.88,4864
3535,583.82,4865
3297,583.75,4866
5690,583.4,4867
404,583.37,4868
4963,583.35,4869
930,583.28,4870
4553,583.28,4871
5491,583.2,4872
909,583,4873
4165,582.97,4874
2092,582.96,4875
4600,582.95,4876
3909,582.88,4877
655,582.84,4878
6026,582.73,4879
5045,582.68,4880
1323,582.66,4881
243,582.61,4882
3368,582.43,4883
2438,582.42,4884
4581,582.22,4885
680,582.15,4886
2065,581.92,4887
1462,581.86,4888
3174,581.81,4889
4940,581.71,4890
4043,581.7,4891
3571,581.7,4892
166,581.7,4893
125,581.56,4894
779,581.4,4895
2852,581.38,4896
3267,581.04,4897
3120,580.92,4898
6111,580.92,4899
6354,580.84,4900
1548,580.81,4901
1483,580.65,4902
2763,580.65,4903
2144,580.59,4904
3900,580.4,4905
5859,580.34,4906
2827,580.07,4907
5588,580,4908
1062,579.94,4909
1207,579.93,4910
74,579.87,4911
2049,579.87,4912
3036,579.86,4913
4992,579.86,4914
2214,579.51,4915
881,579.5,4916
2556,579.42,4917
484,579.4,4918
3262,579.36,4919
6550,579.27,4920
236,579.26,4921
759,579.25,4922
4247,579.22,4923
2878,579.14,4924
962,579.14,4925
3915,579.07,4926
1789,578.98,4927
5590,578.85,4928
5486,578.71,4929
5365,578.7,4930
2388,578.69,4931
5779,578.65,4932
498,578.62,4933
6123,578.62,4934
4579,578.57,4935
5874,578.56,4936
5649,578.44,4937
1502,578.43,4938
244,578.42,4939
3923,578.36,4940
906,578.25,4941
14,578.24,4942
3649,578.24,4943
6085,578.19,4944
6576,577.88,4945
3965,577.32,4946
1965,577.29,4947
2357,577.15,4948
331,577.14,4949
4177,577.12,4950
6527,577.08,4951
2825,577.07,4952
327,577.06,4953
3700,577.02,4954
6481,576.88,4955
481,576.69,4956
6301,576.59,4957
2000,576.56,4958
3064,576.32,4959
5675,576.09,4960
1436,576.04,4961
1439,576,4962
6482,575.96,4963
3639,575.95,4964
4416,575.89,4965
2253,575.85,4966
6462,575.57,4967
5384,575.44,4968
1748,575.41,4969
4558,575.3,4970
4141,575.24,4971
767,575.22,4972
1204,575.07,4973
937,575.06,4974
494,574.97,4975
4413,574.95,4976
1793,574.88,4977
4180,574.75,4978
4824,574.74,4979
33,574.71,4980
76,574.71,4981
2327,574.62,4982
4753,574.52,4983
6326,574.45,4984
1077,574.39,4985
4223,574.29,4986
2588,574.22,4987
1992,574.17,4988
4703,574.15,4989
3369,574.11,4990
4762,574.07,4991
3546,574,4992
3991,573.98,4993
5077,573.88,4994
868,573.69,4995
1499,573.65,4996
6010,573.56,4997
4988,573.52,4998
5917,573.42,4999
5027,573.23,5000
3550,573.22,5001
1219,573.03,5002
5825,572.94,5003
3710,572.9,5004
702,572.81,5005
5985,572.69,5006
3025,572.65,5007
5262,572.45,5008
511,572.05,5009
536,572.01,5010
6474,571.93,5011
6383,571.87,5012
4659,571.82,5013
432,571.67,5014
6035,571.63,5015
4832,571.53,5016
3165,571.41,5017
6656,571.25,5018
465,571.22,5019
5330,571.18,5020
1750,571.11,5021
4618,570.98,5022
2883,570.91,5023
4766,570.9,5024
5724,570.88,5025
5424,570.78,5026
2896,570.63,5027
1694,570.38,5028
5964,570.35,5029
2849,570.19,5030
5348,570.16,5031
6163,570.09,5032
419,570.04,5033
6017,570.04,5034
3089,569.99,5035
2313,569.9,5036
507,569.77,5037
5313,569.69,5038
6367,569.42,5039
778,569.36,5040
4683,569.25,5041
3101,569.06,5042
3657,569.03,5043
5154,569.02,5044
4735,568.79,5045
1321,568.69,5046
4055,568.53,5047
6315,568.26,5048
2189,568.16,5049
1506,567.87,5050
214,567.77,5051
3110,567.77,5052
1236,567.73,5053
5867,567.7,5054
4025,567.67,5055
3805,567.64,5056
4567,567.51,5057
1101,567.5,5058
3233,567.3,5059
4406,567.24,5060
5670,567.12,5061
1092,567.04,5062
693,567.03,5063
735,566.98,5064
560,566.94,5065
2073,566.68,5066
2093,566.66,5067
4680,566.59,5068
3842,566.49,5069
4450,566.37,5070
5104,566.36,5071
1824,566.3,5072
3941,566.29,5073
5059,566.28,5074
290,566.16,5075
2102,566.15,5076
926,566.14,5077
2748,565.99,5078
5203,565.99,5079
6486,565.83,5080
4950,565.71,5081
6211,565.59,5082
6448,565.56,5083
4881,565.48,5084
2100,565.38,5085
446,565.25,5086
4738,565.11,5087
4083,565.08,5088
68,564.93,5089
6034,564.84,5090
6353,564.78,5091
4727,564.42,5092
1143,564.34,5093
430,564.3,5094
486,564.29,5095
5834,564.27,5096
5370,563.71,5097
496,563.66,5098
2188,563.64,5099
3119,563.59,5100
5922,563.49,5101
3020,563.48,5102
1304,563.38,5103
2425,563.32,5104
5902,562.91,5105
4890,562.83,5106
2533,562.78,5107
6392,562.73,5108
3056,562.67,5109
6138,562.65,5110
6476,562.61,5111
2176,562.47,5112
4763,562.47,5113
6500,562.43,5114
485,562.28,5115
4023,562.23,5116
321,562.22,5117
5236,561.91,5118
3252,561.71,5119
5952,561.7,5120
5316,561.63,5121
1753,561.63,5122
3729,561.61,5123
1078,561.56,5124
2688,561.53,5125
1656,561.42,5126
5751,561.39,5127
1299,561.36,5128
2001,561.35,5129
2663,561.33,5130
184,561.32,5131
6533,561.31,5132
6416,560.99,5133
22,560.88,5134
191,560.88,5135
1941,560.85,5136
6328,560.83,5137
3640,560.7,5138
4068,560.62,5139
1401,560.6,5140
4955,560.55,5141
2338,560.51,5142
3302,560.49,5143
534,560.4,5144
5540,560.21,5145
2213,560.11,5146
3717,560.09,5147
6095,560.05,5148
3291,560.02,5149
5022,559.99,5150
2811,559.99,5151
3460,559.84,5152
6504,559.49,5153
3468,559.36,5154
6012,559.13,5155
3536,559.05,5156
5636,559.01,5157
919,558.95,5158
2271,558.84,5159
882,558.76,5160
1592,558.7,5161
1964,558.63,5162
574,558.59,5163
1362,558.47,5164
2683,558.44,5165
6415,558.41,5166
1830,558.41,5167
836,558.26,5168
5385,557.9,5169
4435,557.65,5170
2117,557.6,5171
1991,557.47,5172
3750,557.45,5173
2046,557.42,5174
6581,557.21,5175
1747,557.13,5176
5475,557.08,5177
2155,557.07,5178
775,557.05,5179
2729,557.02,5180
3721,557,5181
1004,556.89,5182
4986,556.87,5183
3815,556.78,5184
4882,556.72,5185
5503,556.65,5186
533,556.5,5187
3664,556.35,5188
3559,556.34,5189
877,556.32,5190
5391,556.23,5191
5543,556.23,5192
3425,556.2,5193
1461,556.15,5194
3743,556.01,5195
4470,555.8,5196
4211,555.64,5197
3078,555.52,5198
3626,555.43,5199
6295,555.36,5200
3182,555.03,5201
3125,554.78,5202
1032,554.61,5203
5680,554.61,5204
1444,554.56,5205
447,554.55,5206
6001,554.51,5207
1189,554.47,5208
143,554.44,5209
3775,554.32,5210
3762,554.12,5211
6439,554.08,5212
2638,553.75,5213
6524,553.68,5214
5499,553.58,5215
4969,553.5,5216
5837,553.31,5217
2678,553.18,5218
5948,553.1,5219
377,552.87,5220
5072,552.7,5221
6154,552.59,5222
1561,552.5,5223
4928,552.22,5224
2833,552.06,5225
2203,552.02,5226
4159,552,5227
4294,551.92,5228
1360,551.91,5229
6577,551.9,5230
3263,551.65,5231
1647,551.62,5232
3936,551.61,5233
4308,551.26,5234
5106,550.66,5235
4830,550.51,5236
4933,550.5,5237
4823,550.5,5238
6405,550.26,5239
6273,550.06,5240
3014,549.99,5241
5895,549.9,5242
206,549.88,5243
618,549.85,5244
1801,549.85,5245
3196,549.7,5246
3966,549.65,5247
5692,549.53,5248
4961,549.43,5249
5244,549.23,5250
6381,549.15,5251
684,549.15,5252
1068,549.09,5253
6,549.02,5254
5991,548.93,5255
1351,548.81,5256
668,548.81,5257
4552,548.8,5258
3356,548.8,5259
5415,548.63,5260
5762,548.59,5261
6059,548.54,5262
4108,548.53,5263
4020,548.53,5264
3266,548.5,5265
2420,548.46,5266
6337,548.24,5267
4218,548.14,5268
6305,548.01,5269
5667,547.79,5270
5243,547.67,5271
570,547.67,5272
547,547.53,5273
705,547.44,5274
1742,547.37,5275
2141,547.32,5276
1914,547.27,5277
2912,547.24,5278
4327,547.2,5279
1757,546.98,5280
5511,546.94,5281
3823,546.86,5282
2398,546.84,5283
4146,546.84,5284
2088,546.71,5285
2121,546.65,5286
5419,546.57,5287
565,546.4,5288
6655,546.38,5289
3317,546.12,5290
4641,545.93,5291
6611,545.7,5292
2148,545.52,5293
2713,545.43,5294
5080,545.38,5295
5659,545.14,5296
3137,545.09,5297
3516,545.06,5298
415,545.06,5299
4171,545.04,5300
4722,544.91,5301
3188,544.82,5302
1680,544.8,5303
4486,544.75,5304
4147,544.69,5305
3756,544.58,5306
5029,544.54,5307
525,544.52,5308
4647,544.52,5309
212,543.96,5310
1495,543.94,5311
401,543.54,5312
1485,543.44,5313
4129,543.43,5314
4855,543.22,5315
1740,543.2,5316
4156,543.18,5317
793,543.06,5318
4467,542.99,5319
1701,542.98,5320
2978,542.93,5321
5441,542.87,5322
4984,542.72,5323
6043,542.66,5324
2184,542.6,5325
2791,542.57,5326
5908,542.52,5327
2004,542.43,5328
1730,542.39,5329
112,542.33,5330
5430,542.28,5331
1181,542.14,5332
5565,542.08,5333
1599,541.93,5334
6560,541.83,5335
3219,541.8,5336
1182,541.66,5337
1042,541.44,5338
5567,541.24,5339
1152,541.13,5340
4030,541.02,5341
4629,540.97,5342
4627,540.75,5343
1061,540.46,5344
6218,540.24,5345
3990,540.12,5346
1006,540.11,5347
4821,539.88,5348
5789,539.83,5349
108,539.81,5350
4902,539.68,5351
967,539.59,5352
818,539.53,5353
2848,539.35,5354
1161,539.35,5355
509,539.32,5356
1700,539.28,5357
3986,539.19,5358
4459,539.12,5359
3096,539.1,5360
3035,539.06,5361
4672,538.99,5362
6265,538.9,5363
1766,538.83,5364
6232,538.8,5365
1875,538.77,5366
294,538.74,5367
2996,538.71,5368
5736,538.6,5369
2727,538.33,5370
5215,538.19,5371
4015,538.18,5372
1173,538.17,5373
4240,538.05,5374
4214,538.04,5375
6234,537.88,5376
5078,537.69,5377
3029,537.6,5378
5250,537.42,5379
2632,537.42,5380
6607,537.33,5381
5664,537.22,5382
864,537.07,5383
482,536.9,5384
3560,536.75,5385
2708,536.7,5386
1282,536.69,5387
6081,536.47,5388
3641,536.34,5389
2391,536.32,5390
1492,536.17,5391
2107,536.16,5392
3925,536.11,5393
5426,536.07,5394
2055,536.01,5395
5800,535.94,5396
1393,535.88,5397
2097,535.78,5398
4424,535.75,5399
3733,535.57,5400
2964,535.42,5401
4945,535.4,5402
2549,535.19,5403
951,535.1,5404
3788,535.03,5405
5823,535.02,5406
5591,534.89,5407
6118,534.89,5408
3876,534.87,5409
4210,534.84,5410
3066,534.75,5411
1337,534.67,5412
3077,534.34,5413
1781,534.16,5414
6480,534.13,5415
3763,533.9,5416
5226,533.83,5417
1136,533.76,5418
6664,533.73,5419
5760,533.65,5420
1932,533.51,5421
893,533.48,5422
3230,533.43,5423
964,533.43,5424
501,533.42,5425
5035,533.13,5426
3956,533,5427
451,532.82,5428
1867,532.72,5429
4094,532.29,5430
6179,532.22,5431
969,532.14,5432
2228,532.13,5433
4943,532.08,5434
5315,532.05,5435
6186,532.04,5436
3932,531.94,5437
2628,531.83,5438
3980,531.72,5439
4215,531.5,5440
2030,531.46,5441
6635,531.39,5442
3822,531.37,5443
2369,531.15,5444
1835,531.1,5445
3667,531.02,5446
6313,530.91,5447
6250,530.7,5448
2468,530.57,5449
2928,530.57,5450
2675,530.56,5451
3431,530.53,5452
1707,530.52,5453
6647,530.48,5454
4926,530.47,5455
4482,530.33,5456
4196,530.32,5457
5827,530.17,5458
5901,530.01,5459
6495,530,5460
1869,529.95,5461
6458,529.85,5462
1187,529.83,5463
6552,529.77,5464
1387,529.67,5465
4930,529.59,5466
1155,529.34,5467
281,529.23,5468
5087,529.22,5469
2686,528.92,5470
2208,528.89,5471
646,528.87,5472
1344,528.84,5473
5947,528.75,5474
2766,528.62,5475
783,528.53,5476
386,528.18,5477
3250,528.05,5478
5833,528.04,5479
910,528.03,5480
5846,527.98,5481
2760,527.65,5482
6253,527.62,5483
4117,527.38,5484
6121,527.36,5485
4084,527.17,5486
4565,526.93,5487
2246,526.89,5488
1365,526.84,5489
3024,526.65,5490
3138,526.61,5491
889,526.6,5492
4251,526.46,5493
1284,526.28,5494
3592,526.17,5495
3734,526.04,5496
2464,525.97,5497
2969,525.94,5498
4712,525.92,5499
6231,525.8,5500
1464,525.79,5501
228,525.63,5502
4053,525.32,5503
3405,525.3,5504
1982,525.15,5505
5055,525.11,5506
2891,524.91,5507
6055,524.9,5508
1582,524.89,5509
6308,524.64,5510
5541,524.48,5511
2362,524.37,5512
3914,524.28,5513
2099,524.21,5514
5763,524.14,5515
2336,523.85,5516
414,523.67,5517
3416,523.61,5518
5105,523.51,5519
1382,523.47,5520
2129,523.14,5521
983,523.13,5522
6094,523,5523
1175,522.93,5524
5953,522.87,5525
5202,522.85,5526
3653,522.78,5527
987,522.68,5528
6174,522.58,5529
5619,522.56,5530
5452,522.34,5531
2175,522.27,5532
1721,522.16,5533
6596,522.14,5534
4102,521.99,5535
2876,521.9,5536
2221,521.76,5537
4059,521.63,5538
5879,521.6,5539
3703,521.39,5540
4640,521.36,5541
4250,521.35,5542
3997,521.18,5543
1516,521.11,5544
10,521.03,5545
4679,520.82,5546
3242,520.78,5547
551,520.72,5548
6222,520.62,5549
3503,520.43,5550
4336,520.27,5551
5150,520.25,5552
5942,520.25,5553
731,520.16,5554
4826,520.05,5555
2225,519.99,5556
6064,519.96,5557
2096,519.94,5558
2349,519.93,5559
4957,519.91,5560
856,519.78,5561
200,519.75,5562
6203,519.7,5563
6563,519.67,5564
6086,519.67,5565
970,519.66,5566
5352,519.61,5567
3115,519.58,5568
4184,519.52,5569
3508,519.41,5570
2735,519.41,5571
4632,519.35,5572
804,519.33,5573
3153,519.26,5574
5103,519.23,5575
3229,519.17,5576
3106,519.16,5577
653,519.11,5578
905,519.1,5579
870,518.95,5580
5112,518.93,5581
4569,518.84,5582
2492,518.84,5583
3745,518.8,5584
1251,518.8,5585
6093,518.79,5586
3351,518.65,5587
620,518.61,5588
5981,518.42,5589
6278,518.1,5590
4092,518.1,5591
5344,517.93,5592
3155,517.81,5593
3053,517.66,5594
1903,517.56,5595
3951,517.56,5596
2320,517.5,5597
5637,517.3,5598
6335,517.09,5599
6237,516.91,5600
4664,516.89,5601
471,516.79,5602
3666,516.77,5603
1312,516.77,5604
3942,516.76,5605
6426,516.64,5606
3983,516.49,5607
6651,516.38,5608
5359,516.34,5609
3178,516.02,5610
6590,515.88,5611
6658,515.86,5612
145,515.84,5613
1957,515.75,5614
563,515.54,5615
2676,515.51,5616
2085,515.42,5617
5147,515.17,5618
545,515.12,5619
5857,515.04,5620
3243,514.92,5621
5014,514.85,5622
140,514.79,5623
6621,514.65,5624
3677,514.57,5625
3913,514.39,5626
1069,514.32,5627
2348,514.26,5628
4869,514.24,5629
6522,514.21,5630
5906,514.12,5631
3776,514,5632
1715,513.83,5633
5749,513.57,5634
4708,513.48,5635
275,513.46,5636
1717,513.2,5637
5721,512.73,5638
5954,512.64,5639
719,512.61,5640
6389,512.57,5641
5009,512.54,5642
1452,512.4,5643
2110,512.28,5644
470,512.24,5645
6555,512.06,5646
2250,512.04,5647
6529,511.97,5648
